0.0208842	0.0234495	0.0252964	0.0231953	0.0316391	0.0210048	0.0215981	0.0181402	0.0265268	0.0394808	0.0191035	0.0249679	0.0282028	0.0314788	0.0536748	0.0239922	0.0258572	0.0242697	0.0332137	0.0226709	0.0551767	0.0572649	0.0604378	0.0241266	0.0168103	0.0577368	0.0599229	0.059975	0.0606421	0.0599769	0.0139979	0.0604655	0.0577965	0.059025	0.0617624	0.0608419	0.0598352	0.0618367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00306393	0.00157159	0.00298856	0.00181711	0.00229396	0.00498098	0.00173868	0.00440446	0.0017486	0.00190173	0.0031585	0.00897433	0.0083626	0.00539286	0.0116086	0.00210508	0.00904471	0.00197851	0.00316421	0.00221488	0.0095013	0.0129633	0.00909511	0.00276374	0.00365329	0.00461943	0.00783371	0.00644949	0.0119196	0.00965577	0.00180991	0.00515664	0.00735328	0.02015	0.0163306	0.020563	0.0181612	0.0107186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00736224	0.00627582	0.00668115	0.00838487	0.00928226	0.00682782	0.00562039	0.00503139	0.00745348	0.0118195	0.0057357	0.00670678	0.00935159	0.00992681	0.0111714	0.00737464	0.00690211	0.00697231	0.0103244	0.00847942	0.0128557	0.0111495	0.0147577	0.007481	0.00561057	0.0139841	0.0150716	0.0146198	0.0140411	0.0124027	0.00466762	0.0136258	0.0168264	0.0113774	0.0161398	0.0130203	0.0131568	0.0185951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.629278	0.649492	0.615557	0.52265	0.629107	0.486391	0.598324	0.644589	0.636743	0.611323	0.615005	0.652881	0.694906	0.634966	0.761163	0.641264	0.691203	0.640164	0.6004	0.583013	0.786596	0.82028	0.831796	0.576519	0.599811	0.784479	0.816154	0.828332	0.823009	0.811557	0.608935	0.795055	0.872385	0.799988	0.951974	0.981128	0.83742	0.824878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.725709	0.78687	0.800994	0.84059	0.880622	0.653595	0.786458	0.810863	0.747137	0.853247	0.809478	0.754872	0.835344	0.837626	0.940557	0.850983	0.827544	0.788912	0.714155	0.676379	0.988136	0.991858	0.999506	0.755424	0.747919	0.970944	1.01368	0.999167	1.00399	0.9984	0.822937	0.998488	0.992523	1.00519	0.991036	1.01066	1.01472	0.996711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.466436	0.34623	0.405614	0.322137	0.451461	0.396018	0.421644	0.450533	0.367919	0.367266	0.444662	0.529689	0.505564	0.4133	0.534829	0.451732	0.374688	0.428825	0.438126	0.422142	0.447555	0.607248	0.483045	0.404514	0.481329	0.465633	0.461066	0.471498	0.499518	0.42937	0.431973	0.510241	0.456509	0.551669	0.846099	0.935187	0.500189	0.424839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0960496	0.13909	0.121082	0.208485	0.138415	0.114433	0.0959624	0.133064	0.123511	0.177234	0.129455	0.0907198	0.13975	0.164799	0.112499	0.135918	0.212234	0.124535	0.120632	0.101616	0.135778	0.104941	0.131716	0.119877	0.0888077	0.13273	0.140444	0.133633	0.128015	0.123601	0.152154	0.123365	0.171142	0.128983	0.0466931	0.0218972	0.150803	0.190556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.96623	4.79396	5.09957	3.97682	6.46551	2.96402	5.27321	3.98291	6.12593	3.1892	5.76844	4.75709	3.7253	7.87013	3.85938	5.57243	8.48317	7.31563	5.15704	8.96802	2.48936	3.47541	2.62546	2.86856	2.29549	3.6874	3.12236	3.0043	2.39352	3.10631	3.48456	2.93217	3.94439	3.50343	14.9103	7.99731	2.74514	3.61579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.28574	15.0938	13.6098	5.73382	21.4794	4.24306	12.8113	7.55304	20.516	7.52998	13.6123	14.4465	6.94509	31.0865	14.5516	14.7266	15.0253	33.2515	17.7128	31.8947	11.0588	16.0914	13.1669	4.20607	5.12461	16.0333	22.1022	14.6198	9.00704	16.3713	6.42901	13.7936	14.4231	7.71799	122.665	49.6009	6.48818	8.87906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.12713	1.57818	1.61287	2.29366	1.8496	1.67452	1.91836	1.44464	1.59709	1.30385	1.55556	1.30991	1.49504	1.61715	1.04243	1.5065	1.65357	1.34672	1.65141	1.19573	1.05244	1.02575	1.00623	1.47497	1.45533	1.0701	1.00806	1.00199	1.00725	1.00751	1.11319	1.02225	1.02211	1.29667	1.00883	1.10402	1.15099	1.40794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.745537	4.03803	3.99656	1.31567	7.47933	1.04237	2.93686	2.44207	5.8419	1.94748	5.1227	4.83136	2.30548	11.4163	3.66245	5.36987	5.51256	10.5942	5.27782	11.0713	1.63266	3.38266	2.24739	1.13939	1.28712	3.72326	3.36852	2.83079	1.9176	3.36343	2.34829	2.52414	4.25411	2.18874	40.4095	15.2836	1.4261	2.45806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
