0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	10	7	7	5	5	18	6	11	10	5	2	3	6	41	9	5	14	12	6	49	30	70	7	7	42	65	66	60	65	6	66	8	11	9	18	16	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48.6442	21.2055	30.2211	21.9489	40.1115	35.504	22.4139	37.195	20.9905	20.447	20.53	51.8162	34.8817	18.3458	7.65829	24.5436	26.2165	21.042	22.0892	36.7104	4.55281	4.49425	3.38718	21.6414	29.6614	5.14976	3.92465	3.85076	4.47933	3.93588	30.3637	3.63443	38.0119	32.3318	39.5506	17.7024	26.5347	40.6484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150.897	111.63	125.047	101.48	91.84	100.587	59.965	72.5025	108.937	126.527	67.1275	88.36	68.815	68.795	13.9775	103.627	78.3125	114.335	73.9175	126.64	7.94	7.805	4.84	84.01	114.342	8.38	5.405	5.755	6.0025	5.76	116.495	5.6725	78.6675	144.817	64.93	35.43	66.4875	159.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.42	3.785	7.92	4.0975	11.0225	4.085	2.59	3.16	3.6075	2.47	2.245	15.2725	5.69	2.3925	1.3875	4.6925	6.6375	1.4825	1.6075	4.035	1.5825	1.195	1.42	3.385	2.3125	1.49	1.375	1.47	1.49	1.29	3.785	1.4575	10.105	10.145	19.9	2.41	6.005	8.8875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55.5701	32.7817	42.6488	35.3211	35.0717	37.5279	20.782	30.7347	30.7675	37.711	27.5166	51.6807	31.8285	25.9472	4.17306	31.2292	30.8095	29.1349	24.8602	45.7294	2.037	2.02306	1.07708	29.132	41.0202	2.33264	1.25693	1.50548	1.37312	1.57848	43.035	1.32963	25.5306	38.515	15.1076	9.93048	17.4639	42.7361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72.8167	48.425	64.3571	54.3929	83.53	57.51	56.8833	70.525	45.4091	43.08	48.69	87.35	54.7	39.8417	17.961	58.7222	44.37	49.1393	48.9583	82.3167	14.0031	12.87	10.4443	51.7071	66.5929	14.1262	11.5692	11.4985	11.3075	11.2254	67.8333	11.1621	37.0688	32.0545	29.2056	21.1167	25.7094	35.5579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162.75	192.25	211.45	180.1	155.95	140.75	140.75	127.7	154.95	171.55	143.5	148.25	87.6	107.9	36.1	175.35	80.55	143.1	126.85	210.7	34.75	21.7	19.35	169	210.05	37.8	24.3	29	22.35	26.4	186.1	26.35	100.65	141.5	53.35	39.8	52.35	122.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24.2	16.25	22.5	13.7	32.55	14.2	12.4	16.25	15.95	12.3	15.55	26.45	26.95	13	6.9	25.65	25	8.8	8.75	26.05	5.8	4.6	6.4	12.6	12.1	7.3	5.45	6.2	6.4	5.8	24.85	5.3	14.3	14.35	17.95	13.55	12.95	13.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53.6702	52.7876	67.1455	57.6032	49.5885	48.8253	37.2353	51.5621	44.2557	46.9629	54.6109	86.1256	30.6512	36.5234	7.85223	49.9606	23.3461	36.7917	37.362	70.9553	5.64548	4.76522	3.05661	56.7335	68.8449	5.83199	3.87563	4.10588	3.14277	3.82677	63.2566	4.25102	28.908	36.8204	11.2876	7.31041	10.8597	29.7118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00911321	0.0099344	0.00896439	0.0101131	0.00588738	0.0130521	0.00779414	0.0099414	0.0116412	0.0101066	0.0107717	0.0129253	0.00969258	0.0108056	0.0266258	0.00863734	0.0119676	0.00831268	0.00881894	0.006451	0.0282381	0.0303912	0.0363261	0.0121643	0.00799492	0.0304393	0.0357005	0.0347211	0.0396183	0.0352946	0.00692159	0.0346516	0.0394008	0.0433096	0.0521765	0.0416528	0.0406235	0.0381544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0226127	0.0157029	0.0169728	0.0218312	0.0104035	0.0202589	0.0210266	0.0181402	0.0198757	0.0178257	0.0212363	0.0218303	0.012276	0.0181588	0.058937	0.0195107	0.0222227	0.0191439	0.0209959	0.0152925	0.0616606	0.059017	0.0654408	0.0213215	0.0166198	0.0617511	0.0653086	0.0652469	0.0651313	0.0651879	0.0108728	0.0639995	0.0568367	0.0588823	0.062223	0.0620074	0.0612377	0.0593895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0049215	0.00302029	0.00279679	0.00292568	0.00377625	0.00507747	0.00259895	0.00444602	0.00314186	0.00429936	0.00325984	0.00402037	0.0078342	0.005909	0.00692713	0.00337026	0.00261471	0.00438445	0.00315986	0.00285261	0.00563325	0.00829561	0.00583565	0.00294142	0.00259157	0.00486234	0.00779861	0.00581451	0.0107152	0.00700542	0.00302534	0.00577901	0.00668309	0.00723283	0.0167924	0.00629755	0.0242609	0.0105307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
